MQ2,MQ4,MQ5,MQ7,MQ135
,,,,
184,283,433,387,346
,,,,
281,434,388,350,
183,281,4,,
389,345,,,
183,281,432,387,35
,,,,
184,281,432,387,
350,,,,
181,284,432,389,351
,,,,
183,281,434,389,349
,,,,
183,281,434,387,351
,,,,
183,282,434,389,351
,,,,
182,284,432,389,351
,,,,
183,281,434,387,349
,,,,
183,283,433,387,349
,,,,
182,281,434,389,350
,,,,
181,282,434,388,351
,,,,
182,281,434,389,351
,,,,
182,282,433,390,350
182,,,,
283,432,390,347,
182,282,433,,
352,,,,
183,281,434,388,349
,,,,
182,281,432,388,351
,,,,
182,281,434,389,352
,,,,
182,284,432,390,351
,,,,
183,281,433,389,351
,,,,
182,283,433,389,352
,,,,
185,282,432,390,351
,,,,
183,282,432,390,352
,,,,
182,281,434,389,353
,,,,
181,283,433,389,352
,,,,
182,282,433,390,351
1,,,,
283,432,389,351,
182,282,4,,
389,351,,,
184,283,432,389,35
,,,,
182,282,432,388,349
,,,,
182,281,434,389,351
,,,,
182,283,433,388,351
,,,,
183,283,433,388,349
,,,,
181,281,433,390,348
,,,,
181,282,433,388,349
,,,,
182,282,433,390,353
,,,,
184,283,433,389,353
,,,,
181,281,434,389,351
,,,,
182,283,433,390,351
,,,,
183,282,434,389,350
182,283,,,
433,389,350,,
183,281,,,
389,349,,,
183,282,433,391,351
,,,,
185,281,433,389,350
,,,,
183,282,432,390,350
,,,,
183,282,433,390,351
,,,,
181,282,432,391,351
,,,,
183,282,434,391,350
,,,,
183,282,433,390,352
,,,,
183,281,432,389,353
,,,,
183,283,433,390,353
,,,,
181,282,433,391,351
,,,,
184,281,434,389,352
183,,,,
434,389,352,,
182,282,433,3,
352,,,,
183,28,,,
434,389,352,,
182,282,433,389,351
,,,,
183,283,432,388,351
,,,,
183,283,433,390,352
,,,,
183,282,432,390,352
,,,,
184,281,434,389,351
,,,,
181,282,432,390,352
,,,,
184,282,433,390,351
,,,,
183,281,434,389,350
,,,,
185,281,434,390,350
,,,,
182,281,432,391,352
,,,,
183,283,433,389,351
,,,,
183,282,433,389,353
184,281,,,
432,390,352,,
182,282,434,389,
,,,,
181,282,433,389,352
,,,,
182,281,432,391,353
,,,,
183,282,433,389,353
,,,,
183,282,433,390,351
,,,,
185,282,432,391,350
,,,,
182,282,434,389,352
,,,,
181,281,434,389,351
,,,,
184,281,434,390,350
,,,,
181,283,433,391,353
,,,,
181,283,433,390,352
,,,,
281,432,390,351,
183,2,,,
432,390,352,,
182,281,43,,
389,349,,,
181,283,434,389,351
,,,,
183,281,434,390,350
,,,,
183,281,433,389,350
,,,,
182,282,432,390,351
,,,,
183,281,434,390,349
,,,,
182,283,433,390,351
,,,,
183,282,432,389,348
,,,,
182,282,432,389,350
,,,,
183,283,433,389,349
,,,,
181,282,432,390,348
182,281,4,,
389,347,,,
182,282,432,390,34
,,,,
182,282,432,391,349
,,,,
182,282,432,390,351
,,,,
182,283,432,391,349
,,,,
183,282,432,390,349
,,,,
182,281,433,389,351
,,,,
182,281,432,391,351
,,,,
183,281,433,390,351
,,,,
183,281,434,390,347
,,,,
182,281,434,389,348
,,,,
183,281,433,391,352
,,,,
181,282,433,390,350
,,,,
182,281,433,389,349
182,281,434,390,
351,,,,
182,281,433,390,352
,,,,
182,283,432,391,351
,,,,
183,282,434,390,352
,,,,
183,281,434,390,350
,,,,
183,281,433,390,350
,,,,
183,282,432,390,349
,,,,
181,281,433,391,351
,,,,
182,281,433,389,351
,,,,
182,283,433,391,351
,,,,
182,283,433,389,350
,,,,
182,281,433,390,350
183,,,,
434,390,350,,
184,282,432,,
349,,,,
181,283,434,391,350
,,,,
181,283,433,390,351
,,,,
182,281,434,390,352
,,,,
183,281,434,390,351
,,,,
183,281,433,391,351
,,,,
182,282,432,392,352
,,,,
183,281,434,391,351
,,,,
183,283,432,390,351
,,,,
182,280,432,390,350
,,,,
183,284,432,391,352
,,,,
181,281,433,390,352
183,2,,,
434,391,350,,
181,282,433,39,
351,,,,
183,282,433,392,349
,,,,
184,282,433,392,351
,,,,
182,282,433,391,350
,,,,
183,283,434,392,350
,,,,
181,281,434,392,351
,,,,
184,283,432,393,351
,,,,
182,283,433,392,351
,,,,
183,281,434,391,352
,,,,
182,283,433,393,351
,,,,
182,282,432,392,352
,,,,
183,281,433,393,350
18,,,,
282,432,393,353,
182,280,,,
433,391,351,,
182,284,432,393,351
,,,,
182,281,434,392,351
,,,,
181,283,432,393,352
,,,,
183,282,434,392,351
,,,,
181,283,433,392,351
,,,,
182,283,433,392,350
,,,,
182,283,433,391,351
,,,,
182,281,432,394,353
,,,,
182,281,433,392,353
,,,,
183,282,432,391,350
,,,,
183,281,433,391,351
,,,,
183,281,435,392,352
182,,,,
433,392,352,,
182,280,433,3,
353,,,,
183,282,432,393,352
,,,,
183,282,434,393,352
,,,,
183,281,433,393,353
,,,,
183,280,434,392,352
,,,,
183,281,434,392,352
,,,,
183,281,434,392,353
,,,,
182,282,432,393,352
,,,,
182,282,432,393,352
,,,,
183,281,434,391,352
,,,,
183,281,432,393,353
,,,,
182,282,432,393,354
18,,,,
283,433,391,352,
182,282,432,,
393,353,,,
181,282,432,393,353
,,,,
181,282,432,392,353
,,,,
181,280,434,393,353
,,,,
183,281,434,393,352
,,,,
183,280,433,392,353
,,,,
183,281,433,392,352
,,,,
181,283,433,392,353
,,,,
182,281,434,392,352
,,,,
183,282,432,391,353
,,,,
182,282,433,391,354
183,28,,,
434,393,353,,
182,281,432,393,
352,,,,
181,282,433,393,353
,,,,
184,281,433,393,352
,,,,
181,282,434,393,353
,,,,
182,283,434,392,353
,,,,
183,281,433,394,352
,,,,
183,281,432,394,351
,,,,
183,282,432,395,351
,,,,
183,281,433,393,352
,,,,
181,283,432,394,352
,,,,
182,281,434,393,353
182,28,,,
432,395,352,,
181,283,433,392,
352,,,,
182,281,434,393,353
,,,,
183,282,432,394,352
,,,,
181,282,432,394,352
,,,,
182,281,434,392,351
,,,,
181,282,434,393,352
,,,,
185,281,435,393,351
,,,,
182,282,432,394,352
,,,,
183,282,432,392,354
,,,,
183,280,432,393,353
,,,,
183,282,432,393,354
,,,,
182,281,434,392,352
182,281,,,
434,393,352,,
183,281,433,394,
,,,,
184,281,434,391,351
,,,,
183,282,433,391,351
,,,,
181,282,433,393,351
,,,,
181,282,433,392,351
,,,,
182,282,433,391,353
,,,,
182,281,434,392,352
,,,,
183,281,433,393,350
,,,,
181,282,432,393,350
,,,,
181,282,432,394,350
,,,,
183,280,433,393,349
,,,,
183,282,432,392,350
1,,,,
281,433,392,354,
181,282,43,,
392,352,,,
181,,,,
282,434,391,354,
181,282,433,,
350,,,,
183,282,432,393,352
,,,,
181,282,432,392,349
,,,,
182,283,433,391,352
,,,,
181,283,433,390,351
,,,,
183,282,432,393,351
,,,,
182,280,432,393,354
,,,,
183,283,433,392,353
,,,,
183,282,433,390,353
,,,,
182,283,433,391,353
,,,,
183,281,434,390,352
,,,,
182,283,432,391,352
183,281,,,
392,352,,,
181,281,434,391,3
,,,,
182,283,433,392,354
,,,,
182,282,432,393,353
,,,,
181,282,433,392,352
,,,,
182,281,434,392,352
,,,,
182,283,433,391,352
,,,,
181,283,432,391,352
,,,,
183,281,434,391,353
,,,,
182,282,433,390,353
,,,,
183,282,432,392,353
,,,,
182,281,434,392,352
,,,,
181,281,433,390,352
181,2,,,
434,391,354,,
181,280,433,39,
353,,,,
182,282,432,389,354
,,,,
183,281,434,392,
,,,,
182,281,432,390,352
,,,,
183,283,433,390,352
,,,,
183,281,432,390,351
,,,,
181,282,432,391,352
,,,,
181,283,432,390,351
,,,,
182,281,434,390,351
,,,,
181,283,432,389,352
,,,,
183,280,433,390,352
,,,,
183,282,432,389,351
,,,,
183,283,433,391,350
,,,,
183,282,432,389,352
183,2,,,
432,391,352,,
182,283,433,39,
352,,,,
182,280,434,390,351
,,,,
181,283,432,390,352
,,,,
181,281,433,389,352
,,,,
183,281,434,389,351
,,,,
183,281,433,390,350
,,,,
183,281,434,390,350
,,,,
183,282,433,389,352
,,,,
185,281,434,390,351
,,,,
183,281,433,391,352
,,,,
281,433,390,349,
,,,,
181,283,432,390,351
18,,,,
280,434,389,349,
181,282,433,,
390,350,,,
183,281,434,388,349
,,,,
181,283,433,388,350
,,,,
182,281,434,389,352
,,,,
182,281,433,390,351
,,,,
182,282,433,388,353
,,,,
182,282,432,388,350
,,,,
183,281,433,389,347
,,,,
183,281,432,389,353
,,,,
183,282,433,389,353
,,,,
183,281,433,390,353
18,,,,
282,434,388,351,
181,281,434,,
388,352,,,
182,282,434,388,351
,,,,
180,280,434,390,350
,,,,
183,282,433,389,350
,,,,
183,282,432,387,352
,,,,
182,283,434,387,351
,,,,
181,283,433,387,352
,,,,
182,282,433,387,352
,,,,
183,283,433,387,348
,,,,
183,282,434,388,349
,,,,
183,283,433,389,348
,,,,
183,282,432,388,352
183,,,,
433,388,352,,
183,282,433,,
349,,,,
182,282,433,389,352
,,,,
183,281,433,389,349
,,,,
182,282,433,388,351
,,,,
181,283,434,389,350
,,,,
182,281,434,388,353
,,,,
181,281,434,386,351
,,,,
183,281,434,387,353
,,,,
183,282,433,388,354
,,,,
182,280,434,388,353
,,,,
183,282,433,387,353
,,,,
181,281,434,389,352
1,,,,
281,434,387,353,
183,281,43,,
387,355,,,
181,282,,,
432,388,354,,
181,282,433,388,354
,,,,
182,282,434,388,354
,,,,
182,283,433,388,353
,,,,
181,282,434,389,351
,,,,
181,282,434,387,351
,,,,
183,282,433,387,350
,,,,
183,282,432,388,352
,,,,
183,282,433,388,350
,,,,
183,282,431,388,354
1,,,,
281,433,389,353,
181,282,43,,
388,354,,,
181,283,432,390,354
,,,,
182,282,433,387,355
,,,,
181,283,433,387,354
,,,,
181,282,433,387,355
,,,,
183,283,433,388,353
,,,,
183,281,434,387,355
,,,,
181,283,432,389,354
,,,,
182,281,433,387,351
,,,,
182,281,433,389,352
,,,,
182,282,434,387,351
,,,,
182,280,432,387,350
,,,,
183,282,432,387,350
183,281,,,
431,388,351,,
183,282,431,,
349,,,,
183,281,433,3,
350,,,,
182,283,432,388,350
,,,,
181,283,432,389,355
,,,,
181,282,431,388,354
,,,,
182,282,433,388,353
,,,,
182,280,433,387,355
,,,,
197,282,431,386,321
,,,,
230,286,439,396,349
,,,,
232,287,437,395,347
,,,,
230,287,438,394,347
,,,,
285,438,393,347,
,,,,
229,286,437,395,346
23,,,,
287,437,395,345,
229,284,436,,
394,345,,,
228,285,436,396,345
,,,,
229,286,437,396,346
,,,,
228,284,438,396,344
,,,,
228,286,437,395,346
,,,,
226,283,438,394,346
,,,,
227,285,436,396,342
,,,,
227,286,437,396,347
,,,,
227,286,436,395,350
,,,,
225,285,437,394,345
,,,,
226,286,438,395,344
,,,,
224,285,437,396,345
223,,,,
285,438,395,350,
222,285,437,,
349,,,,
221,285,438,398,350
,,,,
220,284,439,397,353
,,,,
218,284,436,398,355
,,,,
218,285,437,396,355
,,,,
218,284,437,397,357
,,,,
217,285,436,396,356
,,,,
215,286,436,397,358
,,,,
217,284,438,395,356
,,,,
215,283,438,394,351
,,,,
213,287,436,395,353
,,,,
214,284,435,394,353
,,,,
284,436,397,353,
213,285,4,,
395,352,,,
214,284,436,397,35
,,,,
215,284,436,396,353
,,,,
213,285,436,395,353
,,,,
211,286,436,396,354
,,,,
211,284,437,396,354
,,,,
212,283,437,394,354
,,,,
213,285,436,396,352
,,,,
212,285,438,397,353
,,,,
210,286,438,395,354
,,,,
210,285,435,395,354
2,,,,
284,437,394,355,
211,284,4,,
394,356,,,
210,283,437,395,35
,,,,
210,286,437,393,353
,,,,
211,285,436,395,353
,,,,
210,285,436,396,354
,,,,
210,284,437,394,353
,,,,
211,284,436,394,354
,,,,
210,285,437,393,354
,,,,
208,285,436,395,356
,,,,
210,285,436,393,356
,,,,
208,285,436,393,355
,,,,
211,284,437,394,353
,,,,
209,286,435,394,354
210,284,,,
437,395,355,,
209,285,436,395,
,,,,
209,285,435,395,355
,,,,
207,283,438,393,356
,,,,
209,284,437,393,354
,,,,
208,287,437,393,356
,,,,
208,287,438,393,356
,,,,
206,283,438,393,354
,,,,
207,286,437,395,356
,,,,
209,285,438,394,357
,,,,
207,285,436,393,356
,,,,
207,285,438,393,356
207,284,,,
437,393,356,,
208,283,438,392,
,,,,
207,287,437,395,356
,,,,
208,284,436,394,356
,,,,
208,285,437,392,356
,,,,
209,285,436,394,355
,,,,
209,286,436,392,356
,,,,
208,284,437,394,354
,,,,
206,286,437,392,355
,,,,
205,285,438,392,355
,,,,
207,283,438,394,354
20,,,,
284,437,392,356,
206,285,437,,
392,355,,,
207,284,437,394,355
,,,,
207,285,436,394,355
,,,,
207,286,437,392,355
,,,,
206,283,438,393,353
,,,,
207,285,437,394,354
,,,,
206,283,438,394,352
,,,,
205,285,437,392,354
,,,,
207,286,436,395,353
,,,,
206,285,437,393,352
,,,,
205,286,436,394,353
,,,,
205,286,436,392,354
,,,,
283,439,394,355,
206,283,4,,
393,354,,,
207,284,436,392,3
,,,,
205,286,437,393,354
,,,,
207,285,436,394,353
,,,,
205,285,436,395,353
,,,,
207,285,435,394,356
,,,,
205,286,436,393,356
,,,,
205,285,437,393,356
,,,,
205,284,437,394,357
,,,,
204,284,438,396,357
,,,,
206,284,438,394,354
,,,,
284,438,394,356,
2,,,,
283,436,395,356,
206,283,43,,
395,355,,,
203,286,436,395,355
,,,,
205,284,435,394,353
,,,,
204,283,437,393,357
,,,,
204,284,437,394,355
,,,,
205,283,438,394,354
,,,,
205,284,435,393,356
,,,,
205,286,437,395,354
,,,,
205,283,438,393,352
,,,,
206,283,437,393,352
,,,,
203,286,436,395,350
,,,,
204,287,436,396,352
,,,,
203,284,438,395,353
,,,,
205,283,437,393,353
204,285,437,394,
,,,,
205,285,437,394,357
,,,,
202,285,437,394,354
,,,,
204,284,437,394,355
,,,,
202,285,437,393,354
,,,,
205,285,436,396,353
,,,,
203,284,437,394,355
,,,,
203,284,436,395,356
,,,,
203,286,437,396,357
,,,,
204,283,436,395,355
,,,,
204,284,437,394,356
,,,,
202,285,438,395,358
202,,,,
436,396,357,,
203,284,438,3,
358,,,,
202,283,438,396,35
,,,,
202,285,436,397,356
,,,,
201,286,437,395,356
,,,,
203,283,437,396,355
,,,,
204,283,438,395,357
,,,,
201,286,437,394,357
,,,,
202,284,436,395,357
,,,,
202,283,438,396,356
,,,,
203,283,438,395,355
,,,,
204,283,437,395,355
,,,,
202,286,436,396,356
,,,,
201,285,438,396,356
204,286,437,,
396,356,,,
202,285,436,397,
,,,,
202,284,437,395,356
,,,,
202,284,435,396,357
,,,,
203,284,436,396,357
,,,,
201,286,437,395,358
,,,,
202,285,435,397,357
,,,,
203,286,436,395,356
,,,,
201,286,436,397,355
,,,,
202,286,437,395,356
,,,,
202,284,436,394,353
,,,,
204,284,436,395,352
,,,,
202,283,437,395,356
201,,,,
437,394,355,,
2,,,,
284,438,393,354,
201,286,436,395,354
,,,,
201,286,437,393,
354,,,,
200,286,435,395,357
,,,,
200,285,436,395,356
,,,,
203,283,436,394,358
,,,,
201,286,436,395,358
,,,,
202,284,438,394,357
,,,,
200,283,437,394,358
,,,,
201,286,435,393,357
,,,,
201,284,436,393,358
,,,,
200,285,436,392,356
2,,,,
283,437,393,355,
201,284,43,,
392,356,,,
201,,,,
284,436,394,357,
202,285,436,,
354,,,,
200,283,437,392,358
,,,,
203,283,436,391,358
,,,,
201,285,435,394,358
,,,,
201,283,436,391,358
,,,,
201,283,437,393,356
,,,,
203,284,435,393,354
,,,,
201,283,437,393,356
,,,,
200,285,436,393,356
,,,,
202,283,436,392,353
,,,,
202,283,436,391,354
,,,,
202,284,435,391,354
202,2,,,
436,392,355,,
202,283,436,39,
353,,,,
202,283,436,391,354
,,,,
200,284,435,392,353
,,,,
200,286,435,392,353
,,,,
200,284,435,392,353
,,,,
201,284,435,392,354
,,,,
201,282,435,393,355
,,,,
203,283,437,391,354
,,,,
200,285,436,391,358
,,,,
202,282,437,392,355
,,,,
203,284,437,392,357
,,,,
200,286,436,392,357
,,,,
203,285,434,392,356
201,285,436,,
391,355,,,
201,285,435,393,354
,,,,
199,284,434,392,354
,,,,
201,283,436,390,353
,,,,
201,284,434,392,355
,,,,
201,283,435,392,353
,,,,
200,285,435,391,355
,,,,
201,284,435,391,353
,,,,
201,284,434,393,355
,,,,
200,286,434,392,356
,,,,
202,283,436,391,353
,,,,
199,284,435,392,356
200,,,,
286,434,392,353,
,,,,
202,283,436,392,356
201,2,,,
435,391,355,,
200,284,435,39,
357,,,,
199,284,435,392,356
,,,,
200,285,434,393,357
,,,,
200,285,436,392,352
,,,,
200,284,435,390,354
,,,,
201,285,435,391,354
,,,,
201,283,434,391,354
,,,,
199,284,435,392,354
,,,,
200,283,436,390,355
,,,,
201,285,436,392,355
,,,,
200,285,436,391,355
199,28,,,
434,393,355,,
200,283,434,39,
353,,,,
199,286,434,393,355
,,,,
199,284,435,392,354
,,,,
200,284,435,391,357
,,,,
201,283,436,392,353
,,,,
200,283,436,391,355
,,,,
198,282,435,392,356
,,,,
199,284,435,392,356
,,,,
200,285,435,392,355
,,,,
198,283,436,393,355
,,,,
200,283,436,390,353
200,28,,,
435,392,355,,
201,284,435,,
392,353,,,
200,283,437,390,353
,,,,
199,283,436,391,354
,,,,
199,284,435,391,355
,,,,
199,283,434,390,354
,,,,
198,284,436,391,354
,,,,
199,284,434,391,353
,,,,
198,285,435,390,354
,,,,
201,285,435,390,353
,,,,
200,285,435,391,354
,,,,
201,284,435,391,352
,,,,
198,284,435,390,354
,,,,
200,282,436,390,351
,,,,
200,285,435,391,353
199,282,435,392,3
,,,,
198,283,436,389,352
,,,,
199,282,436,389,351
,,,,
200,282,436,389,351
,,,,
198,284,434,389,350
,,,,
200,282,434,390,350
,,,,
198,283,434,390,352
,,,,
199,284,434,391,350
,,,,
200,283,435,390,351
,,,,
200,285,434,391,352
199,,,,
283,435,389,352,
200,283,435,,
350,,,,
200,282,433,390,349
,,,,
199,282,435,388,349
,,,,
200,282,435,389,351
,,,,
198,283,435,389,352
,,,,
198,284,433,389,353
,,,,
198,284,433,390,350
,,,,
199,283,435,389,351
,,,,
199,284,433,389,350
,,,,
200,282,434,388,349
,,,,
199,282,435,388,351
199,283,,,
388,351,,,
200,284,433,3,
350,,,,
201,282,43,,
388,350,,,
200,283,435,388,35
,,,,
198,284,433,388,350
,,,,
201,282,435,387,351
,,,,
200,282,434,389,352
,,,,
199,284,433,388,352
,,,,
200,283,435,389,350
,,,,
199,284,434,388,352
,,,,
200,281,436,388,353
,,,,
201,284,434,389,353
,,,,
199,283,434,387,354
200,283,435,3,
354,,,,
199,282,435,387,354
,,,,
200,285,435,389,354
,,,,
200,283,436,387,352
,,,,
199,284,434,387,353
,,,,
201,282,435,388,352
,,,,
199,284,435,389,353
,,,,
201,284,436,390,353
,,,,
200,284,436,389,352
,,,,
200,283,434,389,351
,,,,
199,282,434,390,352
,,,,
199,284,435,389,351
,,,,
199,285,435,389,351
200,28,,,
433,388,351,,
201,284,,,
434,387,351,,
199,284,435,389,352
,,,,
200,283,436,389,351
,,,,
199,285,435,387,351
,,,,
199,284,434,389,350
,,,,
200,284,435,389,350
,,,,
198,282,433,388,350
,,,,
198,281,433,389,350
,,,,
201,282,435,387,350
,,,,
200,282,435,388,350
,,,,
199,283,435,387,351
,,,,
200,282,434,387,352
,,,,
200,283,434,386,351
2,,,,
282,435,386,349,
198,282,434,386,3
,,,,
201,282,435,386,350
,,,,
199,283,433,388,351
,,,,
200,283,434,388,352
,,,,
200,281,435,387,352
,,,,
199,283,434,385,352
,,,,
200,281,435,387,351
,,,,
199,284,434,386,350
,,,,
198,281,433,387,351
,,,,
198,284,433,387,351
,,,,
199,283,434,385,351
,,,,
199,281,434,387,349
,,,,
199,282,435,387,349
199,,,,
282,433,387,350,
200,285,433,387,
,,,,
201,283,433,387,349
,,,,
200,283,434,387,349
,,,,
198,282,435,387,350
,,,,
200,282,435,385,349
,,,,
199,283,434,386,353
,,,,
199,281,435,386,349
,,,,
198,283,433,386,351
,,,,
199,282,434,385,351
,,,,
201,282,433,387,349
199,28,,,
435,387,350,,
198,284,435,386,
351,,,,
200,282,434,385,351
,,,,
201,282,435,386,351
,,,,
199,282,434,385,350
,,,,
198,283,434,385,352
,,,,
199,283,435,386,353
,,,,
198,282,434,388,350
,,,,
198,283,434,388,350
,,,,
198,283,433,387,351
,,,,
199,282,434,388,349
,,,,
199,282,434,385,349
198,282,43,,
387,349,,,
199,284,433,385,350
,,,,
198,284,433,387,
,,,,
199,282,433,386,350
,,,,
199,282,434,386,350
,,,,
199,283,433,386,351
,,,,
198,284,433,388,350
,,,,
199,284,433,386,349
,,,,
198,284,432,388,351
,,,,
199,281,435,388,349
,,,,
199,282,435,387,349
,,,,
198,284,433,388,349
,,,,
199,284,434,389,350
200,,,,
432,387,349,,
199,281,434,,
351,,,,
199,282,433,387,351
,,,,
198,281,433,388,351
,,,,
198,283,433,387,351
,,,,
197,284,434,386,351
,,,,
197,283,432,388,351
,,,,
197,284,433,389,350
,,,,
199,282,433,388,350
,,,,
199,282,433,388,350
,,,,
199,282,434,388,349
,,,,
197,283,433,386,350
,,,,
201,282,433,386,349
200,2,,,
433,387,349,,
,,,,
198,281,434,388,349
200,281,434,387,348
,,,,
199,283,432,386,348
,,,,
200,283,433,388,349
,,,,
198,283,434,386,351
,,,,
199,282,434,387,350
,,,,
199,282,433,387,350
,,,,
200,283,434,388,349
,,,,
198,281,434,386,351
,,,,
199,283,434,386,349
,,,,
282,434,386,348,
199,283,4,,
388,350,,,
19,,,,
282,434,387,350,
199,282,,,
433,388,349,,
198,281,434,388,351
,,,,
197,283,434,388,349
,,,,
199,283,432,386,348
,,,,
201,281,434,387,349
,,,,
198,281,434,386,350
,,,,
198,281,434,386,348
,,,,
199,283,433,387,350
,,,,
199,282,433,385,350
,,,,
198,281,434,387,351
,,,,
198,282,432,387,350
20,,,,
283,432,386,349,
199,282,433,,
386,349,,,
199,281,432,385,350
,,,,
198,284,434,387,350
,,,,
198,284,432,386,349
,,,,
199,282,434,386,349
,,,,
199,282,433,387,348
,,,,
199,283,433,385,348
,,,,
197,283,433,385,351
,,,,
199,281,433,386,351
,,,,
197,283,432,386,351
,,,,
198,280,433,386,350
,,,,
197,283,431,385,352
200,281,431,,
354,,,,
197,2,,,
431,385,351,,
198,280,432,38,
353,,,,
199,282,432,385,352
,,,,
199,281,432,383,353
,,,,
198,281,432,385,349
,,,,
200,282,432,382,353
,,,,
198,282,432,384,352
,,,,
197,282,432,384,352
,,,,
198,281,432,384,352
,,,,
197,282,431,384,351
,,,,
199,282,432,383,350
,,,,
198,281,431,383,351
198,280,4,,
383,350,,,
198,280,432,384,35
,,,,
198,281,431,384,350
,,,,
198,281,432,382,351
,,,,
197,282,433,384,351
,,,,
199,281,433,384,350
,,,,
197,283,432,383,351
,,,,
198,284,432,383,350
,,,,
198,283,432,384,351
,,,,
198,281,433,384,350
,,,,
197,282,431,385,351
198,282,,,
384,351,,,
197,282,431,385,3
,,,,
199,279,431,381,349
,,,,
195,279,430,381,350
,,,,
197,282,429,383,347
,,,,
198,279,430,384,349
,,,,
198,279,430,382,346
,,,,
197,280,429,384,347
,,,,
196,281,431,383,345
,,,,
197,279,431,384,347
,,,,
197,281,430,383,346
,,,,
197,282,430,384,347
,,,,
197,281,430,385,348
197,2,,,
430,385,348,,
197,282,430,38,
348,,,,
197,280,430,383,347
,,,,
199,279,431,386,348
,,,,
199,280,432,383,347
,,,,
198,282,430,386,347
,,,,
198,281,430,385,347
,,,,
197,281,431,385,346
,,,,
198,280,430,386,347
,,,,
197,280,431,384,348
,,,,
198,281,431,386,348
1,,,,
280,432,384,347,
198,281,43,,
385,346,,,
197,280,431,,
384,348,,,
196,279,430,383,
,,,,
197,281,429,384,346
,,,,
197,281,430,385,348
,,,,
197,280,429,384,349
,,,,
198,281,431,384,347
,,,,
198,280,431,385,348
,,,,
196,279,431,384,348
,,,,
197,282,430,386,349
,,,,
197,282,431,384,348
,,,,
197,282,430,386,349
,,,,
196,281,431,384,347
197,,,,
282,431,384,347,
199,281,431,,
347,,,,
199,280,431,386,347
,,,,
199,281,430,385,348
,,,,
197,282,430,385,348
,,,,
198,281,431,386,347
,,,,
199,281,430,384,347
,,,,
199,280,432,386,348
,,,,
197,280,430,386,348
,,,,
199,281,432,386,347
,,,,
199,282,432,386,349
,,,,
199,281,433,385,348
,,,,
198,281,431,387,350
199,,,,
432,387,350,,
,,,,
199,281,431,386,348
198,280,43,,
387,349,,,
200,281,432,388,348
,,,,
198,283,432,386,349
,,,,
200,283,431,386,348
,,,,
199,281,431,385,347
,,,,
198,282,430,385,349
,,,,
198,281,432,385,349
,,,,
198,282,431,385,349
,,,,
198,280,432,385,349
,,,,
199,281,431,386,347
,,,,
199,282,430,387,348
,,,,
199,283,431,385,348
,,,,
199,281,432,385,348
197,281,,,
387,349,,,
200,281,432,387,
,,,,
199,282,431,387,347
,,,,
197,282,430,387,348
,,,,
198,281,432,387,349
,,,,
198,283,432,387,348
,,,,
198,281,432,385,349
,,,,
198,282,431,385,348
,,,,
199,281,432,385,348
,,,,
199,280,429,384,346
,,,,
198,280,430,384,347
,,,,
198,280,429,384,346
,,,,
197,281,428,384,346
198,2,,,
430,382,347,,
198,279,430,38,
346,,,,
199,280,428,383,346
,,,,
196,281,430,382,347
,,,,
198,278,430,382,346
,,,,
197,281,428,382,347
,,,,
199,280,428,384,346
,,,,
199,280,429,382,347
,,,,
198,279,428,384,348
,,,,
197,280,430,382,347
,,,,
196,281,430,384,345
,,,,
199,281,430,384,348
,,,,
197,281,429,384,346
199,28,,,
429,382,346,,
,,,,
197,280,428,383,345
198,278,,,
383,347,,,
199,280,428,384,3
,,,,
199,280,429,383,345
,,,,
198,280,428,382,347
,,,,
199,280,430,384,347
,,,,
199,283,432,384,348
,,,,
201,286,436,390,352
,,,,
201,284,433,387,351
,,,,
198,282,434,388,355
,,,,
201,284,433,389,357
,,,,
201,285,435,388,356
,,,,
201,284,433,389,357
1,,,,
284,435,389,356,
199,284,4,,
390,359,,,
201,284,433,388,35
,,,,
199,282,433,389,360
,,,,
200,284,433,388,357
,,,,
199,284,433,388,358
,,,,
200,283,435,391,359
,,,,
199,283,433,388,359
,,,,
198,282,433,388,358
,,,,
199,284,435,389,355
,,,,
200,282,433,389,356
,,,,
197,284,433,389,357
,,,,
198,283,434,390,354
,,,,
198,283,435,390,356
201,284,,,
433,389,357,,
200,282,432,388,
,,,,
198,282,432,388,355
,,,,
201,283,435,390,355
,,,,
199,284,432,388,357
,,,,
198,282,433,390,354
,,,,
199,282,433,388,354
,,,,
199,283,433,389,355
,,,,
199,284,433,389,356
,,,,
198,283,434,390,356
,,,,
201,285,434,390,357
,,,,
200,283,436,391,354
,,,,
197,284,435,391,354
,,,,
200,285,435,391,356
1,,,,
284,434,390,356,
201,285,43,,
391,355,,,
199,283,435,391,355
,,,,
200,282,433,390,356
,,,,
198,284,434,389,356
,,,,
201,285,435,390,356
,,,,
200,285,435,391,356
,,,,
199,283,435,391,358
,,,,
201,285,434,390,356
,,,,
198,285,435,391,357
,,,,
200,283,435,391,356
,,,,
285,434,390,356,
199,283,4,,
391,356,,,
201,284,433,392,35
,,,,
199,285,434,389,358
,,,,
198,283,434,389,356
,,,,
200,284,434,390,359
,,,,
199,285,436,392,358
,,,,
200,283,435,390,359
,,,,
200,284,433,391,356
,,,,
199,286,434,390,358
,,,,
200,285,435,391,358
,,,,
201,284,434,389,359
,,,,
198,283,435,390,356
,,,,
200,283,434,391,357
201,284,,,
434,389,357,,
200,285,435,389,
358,,,,
199,284,433,391,
,,,,
199,285,433,391,356
,,,,
